Mix Constitutents | Binder | Cement Amount (kg/m³),Mix Constitutents | Binder | Cement type,Mix Constitutents | Binder | Cement Grade (Mpa),Mix Constitutents | Supplementary Cementitious Materials (SCMs) | Silica Fume (kg/m³),Mix Constitutents | Supplementary Cementitious Materials (SCMs) | Flayash Amount (kg/m³),Mix Constitutents | Supplementary Cementitious Materials (SCMs) | Fly Ash Type,Mix Constitutents | Supplementary Cementitious Materials (SCMs) | Limestone Powder (kg/m3),Mix Constitutents | Supplementary Cementitious Materials (SCMs) | Quartzpowder (kg/m3),Mix Constitutents | Supplementary Cementitious Materials (SCMs) | Glass powder (kg/m3),Mix Constitutents | Supplementary Cementitious Materials (SCMs) | Rice husk ash (kg/m3),Mix Constitutents | Supplementary Cementitious Materials (SCMs) | Metakaolin (kg/m³),Mix Constitutents | Supplementary Cementitious Materials (SCMs) | GGBFS (kg/m³),Mix Constitutents | Supplementary Cementitious Materials (SCMs) | Slag Amount (kg/m³),Mix Constitutents | Supplementary Cementitious Materials (SCMs) | Type of Slag,Mix Constitutents | Nano Particles | Nano-CaCO3 (kg/m3),Mix Constitutents | Nano Particles | Nano-Al2O3 (kg/m3),Mix Constitutents | Nano Particles | Nano-TiO2 (kg/m3),Mix Constitutents | Nano Particles | Nano Silica (kg/m3),Mix Constitutents | Sustainable Filler | Filler (kg/m³),Mix Constitutents | Sustainable Filler | Type of Filler,Mix Constitutents | Sand | Amount (kg/m³),Mix Constitutents | Sand | Sand Type,Mix Constitutents | Sand | Max Size (mm),Mix Constitutents | Fiber | Type of Fiber,Mix Constitutents | Fiber | Amount / Quantity of Fiber,Mix Constitutents | Fiber | Length (mm),Mix Constitutents | Fiber | Diameter (mm),Mix Constitutents | Fiber | Tensile Strength (MPa),"Mix Constitutents | Fiber | Nominal Young’s modulus, Gpa",Mix Constitutents | Synergetic Fiber | Type of Fiber,Mix Constitutents | Synergetic Fiber | Amount / Quantity of Fiber,Mix Constitutents | Synergetic Fiber | Length (mm),Mix Constitutents | Synergetic Fiber | Diameter (mm),Mix Constitutents | Synergetic Fiber | Tensile Strength (MPa),"Mix Constitutents | Synergetic Fiber | Nominal Young’s modulus, Gpa",Mix Constitutents | Water | Amount (kg/m³),Mix Constitutents | Superplasticizer | Type of Superplasticizer,Mix Constitutents | Superplasticizer | Amount (kg/m³),Curing Regime | Curing,Curing Regime | Temperature (o C),Curing Regime | Humidity (%),Curing Regime | Pressure (MPa),Mechanical Properties | Compressive Strength (Mpa) | 28-Day
788.0,Portland Cement of Grade 53,53.0,197.0,0.0,not_applicable,0.0,315.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,866.8,Locally available sand,2.36,not_applicable,0.0,,,,,not_applicable,0.0,,,,,173.0,Poly-Acrylic Ester based type SP,14.77,steam curing,100.0,95.0,,132.0
972.0,"P.I 52.5 Portland 
cement",52.5,271.5,0.0,not_applicable,0.0,87.48,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1049.76,Quartz sand,2.0,not_applicable,0.0,,,,,not_applicable,0.0,,,,,223.83,CX-8 superplasticizer (SP) with water-reducing,24.3,Steam curing,90.0,,,135.2
972.0,"P.I 52.5 Portland 
cement",52.5,271.5,0.0,not_applicable,0.0,87.48,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1049.76,Quartz sand,2.0,Steel fiber,19.5,6.0,0.2,2850.0,200.0,not_applicable,0.0,,,,,223.83,CX-8 superplasticizer (SP) with water-reducing,24.3,Steam curing,90.0,,,135.5
972.0,"P.I 52.5 Portland 
cement",52.5,271.5,0.0,not_applicable,0.0,87.48,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1049.76,Quartz sand,2.0,Steel fiber,39.0,6.0,0.2,2850.0,200.0,not_applicable,0.0,,,,,223.83,CX-8 superplasticizer (SP) with water-reducing,24.3,Steam curing,90.0,,,134.2
972.0,"P.I 52.5 Portland 
cement",52.5,271.5,0.0,not_applicable,0.0,87.48,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1049.76,Quartz sand,2.0,Steel fiber,78.0,6.0,0.2,2850.0,200.0,not_applicable,0.0,,,,,223.83,CX-8 superplasticizer (SP) with water-reducing,24.3,Steam curing,90.0,,,137.2
972.0,"P.I 52.5 Portland 
cement",52.5,271.5,0.0,not_applicable,0.0,87.48,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1049.76,Quartz sand,2.0,Steel fiber,117.0,6.0,0.2,2850.0,200.0,not_applicable,0.0,,,,,223.83,CX-8 superplasticizer (SP) with water-reducing,24.3,Steam curing,90.0,,,143.4
972.0,"P.I 52.5 Portland 
cement",52.5,271.5,0.0,not_applicable,0.0,87.48,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1049.76,Quartz sand,2.0,Steel fiber,156.0,6.0,0.2,2850.0,200.0,not_applicable,0.0,,,,,223.83,CX-8 superplasticizer (SP) with water-reducing,24.3,Steam curing,90.0,,,152.4
972.0,"P.I 52.5 Portland 
cement",52.5,271.5,0.0,not_applicable,0.0,87.48,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1049.76,Quartz sand,2.0,Steel fiber,195.0,6.0,0.2,2850.0,200.0,not_applicable,0.0,,,,,223.83,CX-8 superplasticizer (SP) with water-reducing,24.3,Steam curing,90.0,,,155.7
972.0,"P.I 52.5 Portland 
cement",52.5,271.5,0.0,not_applicable,0.0,87.48,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1049.76,Quartz sand,2.0,Steel fiber,234.0,6.0,0.2,2850.0,200.0,not_applicable,0.0,,,,,223.83,CX-8 superplasticizer (SP) with water-reducing,24.3,Steam curing,90.0,,,156.5
972.0,"P.I 52.5 Portland 
cement",52.5,271.5,0.0,not_applicable,0.0,87.48,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1049.76,Quartz sand,2.0,Steel fiber,19.5,13.0,0.3,2850.0,200.0,not_applicable,0.0,,,,,223.83,CX-8 superplasticizer (SP) with water-reducing,24.3,Steam curing,90.0,,,135.0
972.0,"P.I 52.5 Portland 
cement",52.5,271.5,0.0,not_applicable,0.0,87.48,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1049.76,Quartz sand,2.0,Steel fiber,39.0,13.0,0.3,2850.0,200.0,not_applicable,0.0,,,,,223.83,CX-8 superplasticizer (SP) with water-reducing,24.3,Steam curing,90.0,,,137.4
972.0,"P.I 52.5 Portland 
cement",52.5,271.5,0.0,not_applicable,0.0,87.48,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1049.76,Quartz sand,2.0,Steel fiber,78.0,13.0,0.3,2850.0,200.0,not_applicable,0.0,,,,,223.83,CX-8 superplasticizer (SP) with water-reducing,24.3,Steam curing,90.0,,,139.7
972.0,"P.I 52.5 Portland 
cement",52.5,271.5,0.0,not_applicable,0.0,87.48,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1049.76,Quartz sand,2.0,Steel fiber,117.0,13.0,0.3,2850.0,200.0,not_applicable,0.0,,,,,223.83,CX-8 superplasticizer (SP) with water-reducing,24.3,Steam curing,90.0,,,149.2
972.0,"P.I 52.5 Portland 
cement",52.5,271.5,0.0,not_applicable,0.0,87.48,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1049.76,Quartz sand,2.0,Steel fiber,156.0,13.0,0.3,2850.0,200.0,not_applicable,0.0,,,,,223.83,CX-8 superplasticizer (SP) with water-reducing,24.3,Steam curing,90.0,,,157.3
972.0,"P.I 52.5 Portland 
cement",52.5,271.5,0.0,not_applicable,0.0,87.48,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1049.76,Quartz sand,2.0,Steel fiber,195.0,13.0,0.3,2850.0,200.0,not_applicable,0.0,,,,,223.83,CX-8 superplasticizer (SP) with water-reducing,24.3,Steam curing,90.0,,,156.0
972.0,"P.I 52.5 Portland 
cement",52.5,271.5,0.0,not_applicable,0.0,87.48,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1049.76,Quartz sand,2.0,Steel fiber,234.0,13.0,0.3,2850.0,200.0,not_applicable,0.0,,,,,223.83,CX-8 superplasticizer (SP) with water-reducing,24.3,Steam curing,90.0,,,158.1
972.0,"P.I 52.5 Portland 
cement",52.5,271.5,0.0,not_applicable,0.0,87.48,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1049.76,Quartz sand,2.0,Steel fiber,19.5,13.0,0.2,2850.0,200.0,not_applicable,0.0,,,,,223.83,CX-8 superplasticizer (SP) with water-reducing,24.3,Steam curing,90.0,,,137.6
972.0,"P.I 52.5 Portland 
cement",52.5,271.5,0.0,not_applicable,0.0,87.48,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1049.76,Quartz sand,2.0,Steel fiber,39.0,13.0,0.2,2850.0,200.0,not_applicable,0.0,,,,,223.83,CX-8 superplasticizer (SP) with water-reducing,24.3,Steam curing,90.0,,,138.3
972.0,"P.I 52.5 Portland 
cement",52.5,271.5,0.0,not_applicable,0.0,87.48,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1049.76,Quartz sand,2.0,Steel fiber,78.0,13.0,0.2,2850.0,200.0,not_applicable,0.0,,,,,223.83,CX-8 superplasticizer (SP) with water-reducing,24.3,Steam curing,90.0,,,145.0
972.0,"P.I 52.5 Portland 
cement",52.5,271.5,0.0,not_applicable,0.0,87.48,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1049.76,Quartz sand,2.0,Steel fiber,117.0,13.0,0.2,2850.0,200.0,not_applicable,0.0,,,,,223.83,CX-8 superplasticizer (SP) with water-reducing,24.3,Steam curing,90.0,,,152.8
972.0,"P.I 52.5 Portland 
cement",52.5,271.5,0.0,not_applicable,0.0,87.48,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1049.76,Quartz sand,2.0,Steel fiber,156.0,13.0,0.2,2850.0,200.0,not_applicable,0.0,,,,,223.83,CX-8 superplasticizer (SP) with water-reducing,24.3,Steam curing,90.0,,,162.6
972.0,"P.I 52.5 Portland 
cement",52.5,271.5,0.0,not_applicable,0.0,87.48,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1049.76,Quartz sand,2.0,Steel fiber,195.0,13.0,0.2,2850.0,200.0,not_applicable,0.0,,,,,223.83,CX-8 superplasticizer (SP) with water-reducing,24.3,Steam curing,90.0,,,164.5
972.0,"P.I 52.5 Portland 
cement",52.5,271.5,0.0,not_applicable,0.0,87.48,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1049.76,Quartz sand,2.0,Steel fiber,234.0,13.0,0.2,2850.0,200.0,not_applicable,0.0,,,,,223.83,CX-8 superplasticizer (SP) with water-reducing,24.3,Steam curing,90.0,,,168.7
972.0,"P.I 52.5 Portland 
cement",52.5,271.5,0.0,not_applicable,0.0,87.48,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1049.76,Quartz sand,2.0,Steel fiber,19.5,10.0,0.12,2850.0,200.0,not_applicable,0.0,,,,,223.83,CX-8 superplasticizer (SP) with water-reducing,24.3,Steam curing,90.0,,,136.3
972.0,"P.I 52.5 Portland 
cement",52.5,271.5,0.0,not_applicable,0.0,87.48,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1049.76,Quartz sand,2.0,Steel fiber,39.0,10.0,0.12,2850.0,200.0,not_applicable,0.0,,,,,223.83,CX-8 superplasticizer (SP) with water-reducing,24.3,Steam curing,90.0,,,138.0
972.0,"P.I 52.5 Portland 
cement",52.5,271.5,0.0,not_applicable,0.0,87.48,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1049.76,Quartz sand,2.0,Steel fiber,78.0,10.0,0.12,2850.0,200.0,not_applicable,0.0,,,,,223.83,CX-8 superplasticizer (SP) with water-reducing,24.3,Steam curing,90.0,,,147.9
972.0,"P.I 52.5 Portland 
cement",52.5,271.5,0.0,not_applicable,0.0,87.48,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1049.76,Quartz sand,2.0,Steel fiber,117.0,10.0,0.12,2850.0,200.0,not_applicable,0.0,,,,,223.83,CX-8 superplasticizer (SP) with water-reducing,24.3,Steam curing,90.0,,,156.0
972.0,"P.I 52.5 Portland 
cement",52.5,271.5,0.0,not_applicable,0.0,87.48,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1049.76,Quartz sand,2.0,Steel fiber,156.0,10.0,0.12,2850.0,200.0,not_applicable,0.0,,,,,223.83,CX-8 superplasticizer (SP) with water-reducing,24.3,Steam curing,90.0,,,168.2
972.0,"P.I 52.5 Portland 
cement",52.5,271.5,0.0,not_applicable,0.0,87.48,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1049.76,Quartz sand,2.0,Steel fiber,195.0,10.0,0.12,2850.0,200.0,not_applicable,0.0,,,,,223.83,CX-8 superplasticizer (SP) with water-reducing,24.3,Steam curing,90.0,,,174.0
972.0,"P.I 52.5 Portland 
cement",52.5,271.5,0.0,not_applicable,0.0,87.48,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1049.76,Quartz sand,2.0,Steel fiber,234.0,10.0,0.12,2850.0,200.0,not_applicable,0.0,,,,,223.83,CX-8 superplasticizer (SP) with water-reducing,24.3,Steam curing,90.0,,,179.2
972.0,"P.I 52.5 Portland 
cement",52.5,271.5,0.0,not_applicable,0.0,87.48,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1049.76,Quartz sand,2.0,Steel fiber,19.5,20.0,0.2,2850.0,200.0,not_applicable,0.0,,,,,223.83,CX-8 superplasticizer (SP) with water-reducing,24.3,Steam curing,90.0,,,140.1
972.0,"P.I 52.5 Portland 
cement",52.5,271.5,0.0,not_applicable,0.0,87.48,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1049.76,Quartz sand,2.0,Steel fiber,39.0,20.0,0.2,2850.0,200.0,not_applicable,0.0,,,,,223.83,CX-8 superplasticizer (SP) with water-reducing,24.3,Steam curing,90.0,,,145.3
972.0,"P.I 52.5 Portland 
cement",52.5,271.5,0.0,not_applicable,0.0,87.48,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1049.76,Quartz sand,2.0,Steel fiber,78.0,20.0,0.2,2850.0,200.0,not_applicable,0.0,,,,,223.83,CX-8 superplasticizer (SP) with water-reducing,24.3,Steam curing,90.0,,,157.8
972.0,"P.I 52.5 Portland 
cement",52.5,271.5,0.0,not_applicable,0.0,87.48,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1049.76,Quartz sand,2.0,Steel fiber,117.0,20.0,0.2,2850.0,200.0,not_applicable,0.0,,,,,223.83,CX-8 superplasticizer (SP) with water-reducing,24.3,Steam curing,90.0,,,165.2
972.0,"P.I 52.5 Portland 
cement",52.5,271.5,0.0,not_applicable,0.0,87.48,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1049.76,Quartz sand,2.0,Steel fiber,156.0,20.0,0.2,2850.0,200.0,not_applicable,0.0,,,,,223.83,CX-8 superplasticizer (SP) with water-reducing,24.3,Steam curing,90.0,,,172.3
972.0,"P.I 52.5 Portland 
cement",52.5,271.5,0.0,not_applicable,0.0,87.48,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1049.76,Quartz sand,2.0,Steel fiber,195.0,20.0,0.2,2850.0,200.0,not_applicable,0.0,,,,,223.83,CX-8 superplasticizer (SP) with water-reducing,24.3,Steam curing,90.0,,,179.8
972.0,"P.I 52.5 Portland 
cement",52.5,271.5,0.0,not_applicable,0.0,87.48,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1049.76,Quartz sand,2.0,Steel fiber,234.0,20.0,0.2,2850.0,200.0,not_applicable,0.0,,,,,223.83,CX-8 superplasticizer (SP) with water-reducing,24.3,Steam curing,90.0,,,182.2
1530.0,Portland cement (P.O 52.5),52.5,170.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,612.0,Quartz Sand,,PE,20.0,12.0,0.024,2900.0,116.0,not_applicable,0.0,,,,,306.0,Polycarboxylate-based superplasticizer (SP) with a water reduction,51.0,Standard Curing,20.0,95.0,,107.0
765.0,Portland cement (P.O 52.5),52.5,170.0,0.0,not_applicable,255.0,0.0,0.0,0.0,510.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,612.0,Quartz Sand,,PE,20.0,12.0,0.024,2900.0,116.0,not_applicable,0.0,,,,,306.0,Polycarboxylate-based superplasticizer (SP) with a water reduction,51.0,Standard Curing,20.0,95.0,,113.0
1530.0,Portland cement (P.O 52.5),52.5,170.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,612.0,Sea Sand,,PE,20.0,12.0,0.024,2900.0,116.0,not_applicable,0.0,,,,,306.0,Polycarboxylate-based superplasticizer (SP) with a water reduction,51.0,Standard Curing,20.0,95.0,,109.0
1020.0,Portland cement (P.O 52.5),52.5,170.0,0.0,not_applicable,255.0,0.0,0.0,0.0,255.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,612.0,Sea Sand,,PE,20.0,12.0,0.024,2900.0,116.0,not_applicable,0.0,,,,,306.0,Polycarboxylate-based superplasticizer (SP) with a water reduction,51.0,Standard Curing,20.0,95.0,,116.0
765.0,Portland cement (P.O 52.5),52.5,170.0,0.0,not_applicable,255.0,0.0,0.0,0.0,510.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,612.0,Sea Sand,,PE,20.0,12.0,0.024,2900.0,116.0,not_applicable,0.0,,,,,306.0,Polycarboxylate-based superplasticizer (SP) with a water reduction,51.0,Standard Curing,20.0,95.0,,120.0
900.0,Ordinary Portland cement Type I,,230.4,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,974.7,quartz sand,,Steel fiber,156.6,12.7,0.15,2500.0,,not_applicable,0.0,,,,,198.0,"Plasticizer
Glenium® 51",39.599999999999994,Standard Curing,,,,154.0
900.0,Ordinary Portland cement Type I,,230.4,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,974.7,quartz sand,,Steel fiber,156.6,12.7,0.15,2500.0,,not_applicable,0.0,,,,,198.0,"Plasticizer
Glenium® 51",16.2,Standard Curing,,,,158.0
900.0,Ordinary Portland cement Type I,,264.59999999999997,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1215.9,quartz sand,,Steel fiber,166.5,12.7,0.15,2500.0,,not_applicable,0.0,,,,,190.8,"Plasticizer
Glenium® 51",31.500000000000004,Standard Curing,,,,176.0
900.0,Ordinary Portland cement Type I,,230.4,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,974.7,quartz sand,,Steel fiber,185.4,12.7,0.15,2500.0,,not_applicable,0.0,,,,,170.1,"Plasticizer
Glenium® 51",29.700000000000003,Standard Curing,,,,174.0
900.0,Ordinary Portland cement Type I,,219.6,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1005.3,quartz sand,,Steel fiber,156.6,12.7,0.15,2500.0,,not_applicable,0.0,,,,,162.0,"Plasticizer
Glenium® 51",39.599999999999994,Standard Curing,,,,166.0
1011.0,Blast furnace slag cement III/40,,58.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,79.0,Silica Flour,883.0,Quartz Sand,0.6,Straight Steel Fibers,158.0,12.0,0.18,,,micro mineral wollastonita fibers,76.0,0.05,0.00333,,,162.0,polycarboxylate,50.0,Standard Curing,23.0,100.0,,162.1
540.0,Portland cement (P·II 52.5R),52.5,108.0,432.0,Class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1296.0,Natural River sand,2.36,not_applicable,0.0,,,,,not_applicable,0.0,,,,,172.8,polycarboxylic superplasticiser,37.8,Standard Curing,20.0,95.0,,108.0
540.0,Portland cement (P·II 52.5R),52.5,108.0,432.0,Class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1296.0,Natural River sand,2.36,Steel Fiber,78.0,13.0,0.2,,,not_applicable,0.0,,,,,172.8,polycarboxylic superplasticiser,37.8,Standard Curing,20.0,95.0,,126.0
540.0,Portland cement (P·II 52.5R),52.5,108.0,432.0,Class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1296.0,Natural River sand,2.36,Steel Fiber,156.0,13.0,0.2,,,not_applicable,0.0,,,,,172.8,polycarboxylic superplasticiser,37.8,Standard Curing,20.0,95.0,,156.0
540.0,Portland cement (P·II 52.5R),52.5,108.0,432.0,Class F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,1296.0,Natural River sand,2.36,Steel Fiber,234.0,13.0,0.2,,,not_applicable,0.0,,,,,172.8,polycarboxylic superplasticiser,37.8,Standard Curing,20.0,95.0,,184.0
786.0,High sulfate-resistant cement (Type HS cement),,218.0,0.0,not_applicable,0.0,236.0,472.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,472.0,quartz sand,0.6,Steel Fiber,158.0,13.0,0.2,,,not_applicable,0.0,,,,,155.0,PCE-based SP,51.4,Standard Normal Curing,23.0,100.0,,159.0
801.0,High sulfate-resistant cement (Type HS cement),,111.0,0.0,not_applicable,0.0,240.0,111.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,961.0,quartz sand,0.6,Steel Fiber,158.0,13.0,0.2,,,not_applicable,0.0,,,,,163.0,PCE-based SP,43.6,Standard Normal Curing,23.0,100.0,,173.0
788.0,High sulfate-resistant cement (Type HS cement),,219.0,0.0,not_applicable,0.0,0.0,236.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,946.0,quartz sand,0.6,Steel Fiber,158.0,13.0,0.2,,,not_applicable,0.0,,,,,155.0,PCE-based SP,51.6,Standard Normal Curing,23.0,100.0,,159.0
788.0,High sulfate-resistant cement (Type HS cement),,109.0,0.0,not_applicable,0.0,0.0,818.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,473.0,quartz sand,0.6,Steel Fiber,158.0,13.0,0.2,,,not_applicable,0.0,,,,,155.0,PCE-based SP,56.2,Standard Normal Curing,23.0,100.0,,150.0
464.0,High sulfate-resistant cement (Type HS cement),,215.0,0.0,not_applicable,0.0,232.0,309.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,928.0,quartz sand,0.6,Steel Fiber,158.0,13.0,0.2,,,not_applicable,0.0,,,,,158.0,PCE-based SP,42.2,Standard Normal Curing,23.0,100.0,,134.0
464.0,High sulfate-resistant cement (Type HS cement),,107.0,0.0,not_applicable,0.0,232.0,881.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,464.0,quartz sand,0.6,Steel Fiber,158.0,13.0,0.2,,,not_applicable,0.0,,,,,158.0,PCE-based SP,42.2,Standard Normal Curing,23.0,100.0,,139.0
458.0,High sulfate-resistant cement (Type HS cement),,212.0,0.0,not_applicable,0.0,0.0,993.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,458.0,quartz sand,0.6,Steel Fiber,158.0,13.0,0.2,,,not_applicable,0.0,,,,,156.0,PCE-based SP,41.6,Standard Normal Curing,23.0,100.0,,132.0
465.0,High sulfate-resistant cement (Type HS cement),,108.0,0.0,not_applicable,0.0,0.0,651.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,931.0,quartz sand,0.6,Steel Fiber,158.0,13.0,0.2,,,not_applicable,0.0,,,,,158.0,PCE-based SP,42.3,Standard Normal Curing,23.0,100.0,,132.0
748.0,High sulfate-resistant cement (Type HS cement),,208.0,0.0,not_applicable,0.0,224.0,0.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,897.0,quartz sand,0.6,Steel Fiber,158.0,13.0,0.2,,,not_applicable,0.0,,,,,224.0,PCE-based SP,25.5,Standard Normal Curing,23.0,100.0,,141.0
752.0,High sulfate-resistant cement (Type HS cement),,104.0,0.0,not_applicable,0.0,226.0,555.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,451.0,quartz sand,0.6,Steel Fiber,158.0,13.0,0.2,,,not_applicable,0.0,,,,,235.0,PCE-based SP,16.4,Standard Normal Curing,23.0,100.0,,133.0
740.0,High sulfate-resistant cement (Type HS cement),,206.0,0.0,not_applicable,0.0,0.0,666.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,444.0,quartz sand,0.6,Steel Fiber,158.0,13.0,0.2,,,not_applicable,0.0,,,,,224.0,PCE-based SP,20.2,Standard Normal Curing,23.0,100.0,,149.0
754.0,High sulfate-resistant cement (Type HS cement),,105.0,0.0,not_applicable,0.0,0.0,331.0,0.0,0.0,0.0,0.0,not_applicable,0.0,0.0,0.0,0.0,0.0,not_applicable,905.0,quartz sand,0.6,Steel Fiber,158.0,13.0,0.2,,,not_applicable,0.0,,,,,236.0,PCE-based SP,8.2,Standard Normal Curing,23.0,100.0,,142.0
